,HS DE Kitchen-Emergency (kW),HS DG Gym (kW),HS Plugload DBH (kW),HS DL Lighting (kW),HS MSWB (kW),HS M1 Chillers (kW)
2016-12-19 02:30:00,57.01253,16.8954,7.440874,19.28948,114.198,0.0
2016-12-19 02:40:00,,,,,,
2016-12-19 02:45:00,46.7121,17.08207,7.381958,20.73566,100.9415,0.0
2016-12-19 02:50:00,,,,,,
2016-12-19 03:00:00,45.87561,17.68089,6.928699,20.46998,109.717,0.0
2016-12-19 03:10:00,,,,,,
2016-12-19 03:15:00,50.72513,17.05962,7.470952,17.93239,103.2057,0.0
2016-12-19 03:20:00,,,,,,
2016-12-19 03:30:00,57.14784,30.46918,6.977209,19.88205,122.6871,0.0
2016-12-19 03:40:00,,,,,,
2016-12-19 03:45:00,50.7241,16.4782,7.684777,20.93648,104.4914,0.0
2016-12-19 03:50:00,,,,,,
2016-12-19 04:00:00,64.85986,16.73543,7.193295,21.04206,120.182,0.0
2016-12-19 22:00:00,71.89375,43.07523,8.085367,28.54188,174.4759,0.0
2016-12-19 22:10:00,,,,,,
2016-12-19 22:15:00,56.80641,42.83385,7.628576,24.87482,155.0782,0.0
2016-12-19 22:20:00,,,,,,
2016-12-19 22:30:00,70.0155,36.22363,7.509689,23.01704,167.1536,0.0
2016-12-19 22:40:00,,,,,,
2016-12-19 22:45:00,58.41063,39.28397,7.575697,23.75591,148.9423,0.0
2016-12-19 22:50:00,,,,,,
2016-12-19 23:00:00,70.81274,36.14362,7.635397,23.38044,159.159,0.0
2016-12-19 23:10:00,,,,,,
2016-12-19 23:15:00,52.20546,36.01354,7.374984,24.17859,130.7107,0.0
2016-12-19 23:20:00,,,,,,
2016-12-19 23:30:00,61.12815,35.86298,7.774336,23.89498,143.2144,0.0
2016-12-19 23:40:00,,,,,,
2016-12-19 23:45:00,63.15805,37.59303,7.648509,21.83503,139.6138,0.0
2016-12-19 23:50:00,,,,,,
2016-12-20 00:00:00,57.91245,38.35626,7.826456,22.34735,134.1839,0.0
2016-12-20 00:10:00,,,,,,
2016-12-20 00:15:00,52.94678,40.86629,7.785331,25.46257,136.6376,0.0
2016-12-20 00:20:00,,,,,,
2016-12-20 00:30:00,65.09179,34.92734,7.559802,22.92071,139.1531,0.0
2016-12-20 00:40:00,,,,,,
2016-12-20 00:45:00,51.24661,19.81938,7.870227,25.92886,113.3465,0.0
2016-12-20 00:50:00,,,,,,
2016-12-20 01:00:00,55.93098,13.31374,7.749485,24.73247,112.1159,0.0
2016-12-20 01:10:00,,,,,,
2016-12-20 01:15:00,57.76876,12.41331,7.613523,24.83735,112.892,0.0
2016-12-20 01:20:00,,,,,,
2016-12-20 01:30:00,50.47132,10.68145,7.780196,20.92387,98.49575,0.0
2016-12-20 01:40:00,,,,,,
2016-12-20 01:45:00,54.0232,29.52304,7.376198,23.76112,131.1378,0.0
2016-12-20 01:50:00,,,,,,
2016-12-20 02:00:00,50.32043,11.45465,8.02995,20.59381,104.9987,0.0
2016-12-20 02:10:00,,,,,,
2016-12-20 02:15:00,54.55663,12.08929,7.453581,22.10205,105.2143,0.0
2016-12-20 02:20:00,,,,,,
2016-12-20 02:30:00,57.54527,11.79834,7.288351,21.23962,111.5924,0.0
2016-12-20 02:40:00,,,,,,
2016-12-20 02:45:00,59.36321,10.62071,7.331035,22.04172,115.5868,0.0
2016-12-20 02:50:00,,,,,,
2016-12-20 03:00:00,53.10164,31.29416,7.800905,19.33366,119.8919,0.0
2016-12-20 03:10:00,,,,,,
2016-12-20 03:15:00,66.24512,11.0977,7.862368,20.67408,118.7229,0.0
2016-12-20 03:20:00,,,,,,
2016-12-20 03:30:00,52.10329,11.53219,7.120127,22.72017,111.1886,0.0
2016-12-20 03:40:00,,,,,,
2016-12-20 03:45:00,66.92514,11.44953,7.669809,21.04488,115.7342,0.0
2016-12-20 03:50:00,,,,,,
2016-12-20 04:00:00,56.61353,27.56434,7.778652,23.22379,128.3886,0.0
2016-12-20 22:00:00,55.58058,32.75872,8.23224,23.61356,146.6867,0.0
2016-12-20 22:10:00,,,,,,
2016-12-20 22:15:00,57.43518,30.41325,8.594499,25.96815,142.5514,0.0
2016-12-20 22:20:00,,,,,,
2016-12-20 22:30:00,50.09561,27.64868,7.628795,24.29762,139.6224,0.0
2016-12-20 22:40:00,,,,,,
2016-12-20 22:45:00,54.45034,25.23451,8.228615,23.29281,134.405,0.0
2016-12-20 22:50:00,,,,,,
2016-12-20 23:00:00,49.00006,24.09626,7.852746,25.50965,135.6079,0.0
2016-12-20 23:10:00,,,,,,
2016-12-20 23:15:00,48.65081,24.87584,8.499703,24.49545,140.577,0.0
2016-12-20 23:20:00,,,,,,
2016-12-20 23:30:00,48.03426,24.18474,7.81164,24.1284,133.0964,0.0
2016-12-20 23:40:00,,,,,,
2016-12-20 23:45:00,56.90369,23.60916,8.286266,24.97273,141.0691,0.0
2016-12-20 23:50:00,,,,,,
2016-12-21 00:00:00,49.20332,23.95185,8.350215,21.86331,136.7694,0.0
2016-12-21 00:10:00,,,,,,
2016-12-21 00:15:00,58.89678,25.62914,8.990022,24.6805,145.9882,0.0
2016-12-21 00:20:00,,,,,,
2016-12-21 00:30:00,48.30046,24.14113,7.963252,22.91375,129.0033,0.0
2016-12-21 00:40:00,,,,,,
2016-12-21 00:45:00,53.53814,9.687799,8.052431,26.7375,108.0041,0.0
2016-12-21 00:50:00,,,,,,
2016-12-21 01:00:00,50.07487,10.06351,7.956489,21.39877,118.5694,0.0
2016-12-21 01:10:00,,,,,,
2016-12-21 01:15:00,53.91008,9.316274,8.68404,22.96541,109.4996,0.0
2016-12-21 01:20:00,,,,,,
2016-12-21 01:30:00,48.47132,10.48647,8.482214,23.44569,114.6739,0.0
2016-12-21 01:40:00,,,,,,
2016-12-21 01:45:00,52.88705,9.772205,7.894588,26.49705,115.1184,0.0
2016-12-21 01:50:00,,,,,,
2016-12-21 02:00:00,47.19709,8.984329,7.900844,23.83447,102.7733,0.0
2016-12-21 02:10:00,,,,,,
2016-12-21 02:15:00,62.69187,20.31321,8.51677,22.55981,137.4338,0.0
2016-12-21 02:20:00,,,,,,
2016-12-21 02:30:00,45.04309,9.084447,8.193021,21.9123,105.5102,0.0
2016-12-21 02:40:00,,,,,,
2016-12-21 02:45:00,57.81971,9.577733,8.263736,26.17071,123.4966,0.0
2016-12-21 02:50:00,,,,,,
2016-12-21 03:00:00,46.79878,11.35383,7.654311,21.28184,108.8182,0.0
2016-12-21 03:10:00,,,,,,
2016-12-21 03:15:00,54.4392,11.22989,8.364475,21.78829,112.9962,0.0
2016-12-21 03:20:00,,,,,,
2016-12-21 03:30:00,50.06765,29.00565,8.037194,24.43019,139.1416,0.0
2016-12-21 03:40:00,,,,,,
2016-12-21 03:45:00,59.48234,9.163895,8.03011,22.93991,117.2319,0.0
2016-12-21 03:50:00,,,,,,
2016-12-21 04:00:00,53.90545,12.18671,7.970427,24.64582,123.9124,0.0
2016-12-21 22:00:00,57.11749,59.10387,7.862351,24.35295,161.3711,0.0
2016-12-21 22:10:00,,,,,,
2016-12-21 22:15:00,71.28332,51.88636,8.321411,26.3367,181.1438,0.0
2016-12-21 22:20:00,,,,,,
2016-12-21 22:30:00,50.43573,52.53124,7.946885,26.0809,158.1648,0.0
2016-12-21 22:40:00,,,,,,
2016-12-21 22:45:00,65.25617,54.80421,8.219474,25.43003,169.9336,0.0
2016-12-21 22:50:00,,,,,,
2016-12-21 23:00:00,49.39851,45.96352,7.781528,26.7065,147.1518,0.0
2016-12-21 23:10:00,,,,,,
2016-12-21 23:15:00,58.43385,44.34178,8.075047,23.46856,154.2055,0.0
2016-12-21 23:20:00,,,,,,
2016-12-21 23:30:00,46.39073,45.4505,8.208993,24.88446,139.1322,0.0
2016-12-21 23:40:00,,,,,,
2016-12-21 23:45:00,56.52815,43.04277,8.054497,23.72958,140.7615,0.0
2016-12-21 23:50:00,,,,,,
2016-12-22 00:00:00,48.16923,43.01144,7.729357,23.0867,138.222,0.0
2016-12-22 00:10:00,,,,,,
2016-12-22 00:15:00,59.05999,43.44532,9.207743,26.93693,156.5071,0.0
2016-12-22 00:20:00,,,,,,
2016-12-22 00:30:00,47.94728,39.10693,7.830427,25.77439,138.9042,0.0
2016-12-22 00:40:00,,,,,,
2016-12-22 00:45:00,56.10999,22.91273,7.804667,22.33388,123.2787,0.0
2016-12-22 00:50:00,,,,,,
2016-12-22 01:00:00,44.76936,20.87258,8.175492,22.69839,111.9131,0.0
2016-12-22 01:10:00,,,,,,
2016-12-22 01:15:00,59.28571,21.08419,8.536173,25.31384,125.0642,0.0
2016-12-22 01:20:00,,,,,,
2016-12-22 01:30:00,50.05457,22.27734,8.539639,21.85597,120.3801,0.0
2016-12-22 01:40:00,,,,,,
2016-12-22 01:45:00,54.31411,22.6637,9.005672,20.71875,121.3285,0.0
2016-12-22 01:50:00,,,,,,
2016-12-22 02:00:00,46.23341,21.15261,8.086033,22.45126,115.41,0.0
2016-12-22 02:10:00,,,,,,
2016-12-22 02:15:00,57.24855,21.25742,8.758017,22.2805,122.5507,0.0
2016-12-22 02:20:00,,,,,,
2016-12-22 02:30:00,53.7735,11.81154,9.233984,23.60114,108.3563,0.0
2016-12-22 02:40:00,,,,,,
2016-12-22 02:45:00,43.71987,12.41378,8.205831,21.80749,106.9908,0.0
2016-12-22 02:50:00,,,,,,
2016-12-22 03:00:00,46.96056,12.34893,8.107932,23.17163,105.0069,0.0
2016-12-22 03:10:00,,,,,,
2016-12-22 03:15:00,49.20684,9.783918,9.262865,24.29061,106.2146,0.0
2016-12-22 03:20:00,,,,,,
2016-12-22 03:30:00,48.7832,9.610467,8.662766,20.79067,107.0479,0.0
2016-12-22 03:40:00,,,,,,
2016-12-22 03:45:00,50.45812,11.32811,8.365705,23.16131,107.3337,0.0
2016-12-22 03:50:00,,,,,,
2016-12-22 04:00:00,48.89557,10.4958,8.244113,24.14652,105.6111,0.0
2016-12-22 22:00:00,61.55951,27.58412,8.485106,24.84354,138.5175,0.0
2016-12-22 22:10:00,,,,,,
2016-12-22 22:15:00,52.6701,26.96972,8.041098,26.20252,126.6611,0.0
2016-12-22 22:20:00,,,,,,
2016-12-22 22:30:00,51.69397,27.49609,8.778213,22.99815,123.6058,0.0
2016-12-22 22:40:00,,,,,,
2016-12-22 22:45:00,51.18383,26.89219,8.472383,25.14087,128.1561,0.0
2016-12-22 22:50:00,,,,,,
2016-12-22 23:00:00,54.89321,26.22619,8.519223,25.68761,126.822,0.0
2016-12-22 23:10:00,,,,,,
2016-12-22 23:15:00,46.47155,27.34225,7.886813,26.75583,121.0227,0.0
2016-12-22 23:20:00,,,,,,
2016-12-22 23:30:00,48.89064,43.01172,8.344752,23.66287,132.8008,0.0
2016-12-22 23:40:00,,,,,,
2016-12-22 23:45:00,56.01552,26.08942,8.092248,24.52052,125.3756,0.0
2016-12-22 23:50:00,,,,,,
2016-12-23 00:00:00,51.52625,26.34576,7.318834,24.90702,120.4652,0.0
2016-12-23 00:10:00,,,,,,
2016-12-23 00:15:00,54.74571,25.47924,8.473706,27.29323,125.7625,0.0
2016-12-23 00:20:00,,,,,,
2016-12-23 00:30:00,49.63287,25.57759,8.327676,23.80456,117.671,0.0
2016-12-23 00:40:00,,,,,,
2016-12-23 00:45:00,56.92748,10.47653,8.536408,23.95558,109.872,0.0
2016-12-23 00:50:00,,,,,,
2016-12-23 01:00:00,49.22952,10.84729,8.054235,23.17538,105.2509,0.0
2016-12-23 01:10:00,,,,,,
2016-12-23 01:15:00,54.07395,10.77362,8.725898,23.48212,109.9144,0.0
2016-12-23 01:20:00,,,,,,
2016-12-23 01:30:00,45.95882,10.67727,8.12069,24.7611,99.75077,0.0
2016-12-23 01:40:00,,,,,,
2016-12-23 01:45:00,44.76628,10.45681,8.3503,22.16646,96.17891,0.0
2016-12-23 01:50:00,,,,,,
2016-12-23 02:00:00,46.69504,10.25041,7.827855,23.18675,100.7361,0.0
2016-12-23 02:10:00,,,,,,
2016-12-23 02:15:00,45.80667,23.71054,8.284757,23.30073,115.5343,0.0
2016-12-23 02:20:00,,,,,,
2016-12-23 02:30:00,48.21726,12.91785,8.388397,23.14792,102.7744,0.0
2016-12-23 02:40:00,,,,,,
2016-12-23 02:45:00,45.48513,11.2417,7.997394,22.21019,102.3565,0.0
2016-12-23 02:50:00,,,,,,
2016-12-23 03:00:00,46.9397,11.65324,8.235698,22.34799,98.00864,0.0
2016-12-23 03:10:00,,,,,,
2016-12-23 03:15:00,48.25404,11.38225,8.303283,25.30303,103.2721,0.0
2016-12-23 03:20:00,,,,,,
2016-12-23 03:30:00,54.35586,11.07485,8.937202,23.32068,106.2519,0.0
2016-12-23 03:40:00,,,,,,
2016-12-23 03:45:00,52.09208,11.67392,7.903804,21.30142,110.3088,0.0
2016-12-23 03:50:00,,,,,,
2016-12-23 04:00:00,61.43486,10.29461,7.714837,23.72408,109.9824,0.0
2016-12-23 22:00:00,53.9315,25.61004,7.747951,24.35859,122.2842,0.0
2016-12-23 22:10:00,,,,,,
2016-12-23 22:15:00,48.44431,24.89169,7.593607,21.4783,113.4347,0.0
2016-12-23 22:20:00,,,,,,
2016-12-23 22:30:00,60.4473,23.2413,7.280913,20.25812,122.039,0.0
2016-12-23 22:40:00,,,,,,
2016-12-23 22:45:00,50.04039,25.62088,7.282237,20.6192,118.107,0.0
2016-12-23 22:50:00,,,,,,
2016-12-23 23:00:00,62.24391,23.35938,8.635151,23.30163,127.4133,0.0
2016-12-23 23:10:00,,,,,,
2016-12-23 23:15:00,47.02116,24.09305,7.625911,23.4305,113.5819,0.0
2016-12-23 23:20:00,,,,,,
2016-12-23 23:30:00,48.97149,24.11249,7.467477,21.70732,117.4605,0.0
2016-12-23 23:40:00,,,,,,
2016-12-23 23:45:00,46.51898,24.27832,7.138754,18.9133,108.5315,0.0
2016-12-23 23:50:00,,,,,,
2016-12-24 00:00:00,49.75395,23.53444,7.807744,20.58431,112.6142,0.0
2016-12-24 00:10:00,,,,,,
2016-12-24 00:15:00,48.23814,23.60574,8.053857,23.09519,123.7772,0.0
2016-12-24 00:20:00,,,,,,
2016-12-24 00:30:00,48.69575,24.19592,7.596457,21.53942,114.2205,0.0
2016-12-24 00:40:00,,,,,,
2016-12-24 00:45:00,32.88132,8.954623,7.500363,18.72844,78.94641,0.0
2016-12-24 00:50:00,,,,,,
2016-12-24 01:00:00,24.68906,9.913918,7.385203,19.52735,72.4465,0.0
2016-12-24 01:10:00,,,,,,
2016-12-24 01:15:00,26.89417,9.715196,7.279042,25.31943,81.64142,0.0
2016-12-24 01:20:00,,,,,,
2016-12-24 01:30:00,22.84583,8.481979,7.078312,24.04552,73.58538,0.0
2016-12-24 01:40:00,,,,,,
2016-12-24 01:45:00,34.21285,8.465384,7.655112,22.10126,88.48427,0.0
2016-12-24 01:50:00,,,,,,
2016-12-24 02:00:00,21.75327,7.805105,7.78571,18.71221,75.53821,0.0
2016-12-24 02:10:00,,,,,,
2016-12-24 02:15:00,25.18092,9.0677,7.44218,21.77805,78.6764,0.0
2016-12-24 02:20:00,,,,,,
2016-12-24 02:30:00,22.84776,9.24363,7.278696,19.48501,70.39265,0.0
2016-12-24 02:40:00,,,,,,
2016-12-24 02:45:00,35.39583,10.18466,7.039818,25.27511,91.66586,0.0
2016-12-24 02:50:00,,,,,,
2016-12-24 03:00:00,25.43307,9.346925,7.698808,19.74841,77.21424,0.0
2016-12-24 03:10:00,,,,,,
2016-12-24 03:15:00,23.11834,9.492365,7.730757,21.6189,72.66312,0.0
2016-12-24 03:20:00,,,,,,
2016-12-24 03:30:00,33.66983,8.603943,7.345387,20.17807,80.43059,0.0
2016-12-24 03:40:00,,,,,,
2016-12-24 03:45:00,66.24037,8.432297,7.720791,20.75923,116.5396,0.0
2016-12-24 03:50:00,,,,,,
2016-12-24 04:00:00,60.01858,8.713225,7.431927,23.26148,109.0288,0.0
2016-12-24 22:00:00,57.55927,24.80938,7.862596,27.89341,140.1936,0.0
2016-12-24 22:10:00,,,,,,
2016-12-24 22:15:00,55.37094,24.84298,7.89124,20.44362,118.8378,0.0
2016-12-24 22:20:00,,,,,,
2016-12-24 22:30:00,58.39838,23.77848,7.555283,21.80933,120.4105,0.0
2016-12-24 22:40:00,,,,,,
2016-12-24 22:45:00,50.53014,23.79268,8.252284,20.09556,112.9993,0.0
2016-12-24 22:50:00,,,,,,
2016-12-24 23:00:00,50.42455,26.1185,8.275464,22.29759,120.1931,0.0
2016-12-24 23:10:00,,,,,,
2016-12-24 23:15:00,45.41628,38.47678,7.549143,20.36014,122.5245,0.0
2016-12-24 23:20:00,,,,,,
2016-12-24 23:30:00,53.26302,25.78041,8.369594,19.48808,115.5445,0.0
2016-12-24 23:40:00,,,,,,
2016-12-24 23:45:00,56.70366,25.84737,8.18889,21.18971,125.962,0.0
2016-12-24 23:50:00,,,,,,
2016-12-25 00:00:00,51.37814,24.72635,7.973573,18.84878,111.9653,0.0
2016-12-25 00:10:00,,,,,,
2016-12-25 00:15:00,47.40641,24.57543,7.733017,23.93014,122.6082,0.0
2016-12-25 00:20:00,,,,,,
2016-12-25 00:30:00,45.73397,39.44118,7.506417,22.35314,126.043,0.0
2016-12-25 00:40:00,,,,,,
2016-12-25 00:45:00,45.72976,9.551348,7.976827,21.77516,95.60088,0.0
2016-12-25 00:50:00,,,,,,
2016-12-25 01:00:00,54.86593,10.99783,7.298208,20.25407,103.4983,0.0
2016-12-25 01:10:00,,,,,,
2016-12-25 01:15:00,50.24903,8.904771,7.434347,19.68307,113.4355,0.0
2016-12-25 01:20:00,,,,,,
2016-12-25 01:30:00,48.13546,10.13803,7.447029,22.17025,97.68075,0.0
2016-12-25 01:40:00,,,,,,
2016-12-25 01:45:00,43.89851,23.39776,8.486127,22.42618,109.4191,0.0
2016-12-25 01:50:00,,,,,,
2016-12-25 02:00:00,45.71502,9.930387,7.016452,21.32168,93.37686,0.0
2016-12-25 02:10:00,,,,,,
2016-12-25 02:15:00,54.37245,15.63872,7.41378,20.2943,105.4011,0.0
2016-12-25 02:20:00,,,,,,
2016-12-25 02:30:00,44.58556,9.326097,7.364798,20.81067,90.86066,0.0
2016-12-25 02:40:00,,,,,,
2016-12-25 02:45:00,55.33871,11.48767,8.108893,21.70002,110.8344,0.0
2016-12-25 02:50:00,,,,,,
2016-12-25 03:00:00,48.62982,9.210812,7.263003,18.14966,97.6737,0.0
2016-12-25 03:10:00,,,,,,
2016-12-25 03:15:00,48.41897,10.27251,7.335048,20.96487,96.384,0.0
2016-12-25 03:20:00,,,,,,
2016-12-25 03:30:00,46.27841,9.319823,7.638441,18.77191,91.69015,0.0
2016-12-25 03:40:00,,,,,,
2016-12-25 03:45:00,52.51342,11.6376,8.419335,17.99947,103.3152,0.0
2016-12-25 03:50:00,,,,,,
2016-12-25 04:00:00,61.09331,9.26073,8.153779,21.26626,113.2021,0.0
2016-12-25 22:00:00,67.41124,30.3748,7.102773,23.89487,151.3382,0.0
2016-12-25 22:10:00,,,,,,
2016-12-25 22:15:00,57.74468,29.38083,7.581861,25.07578,130.0625,0.0
2016-12-25 22:20:00,,,,,,
2016-12-25 22:30:00,54.22874,30.56435,7.534125,22.12615,130.0118,0.0
2016-12-25 22:40:00,,,,,,
2016-12-25 22:45:00,64.40396,32.89883,8.210401,24.23671,136.6941,0.0
2016-12-25 22:50:00,,,,,,
2016-12-25 23:00:00,55.2663,29.6274,7.887639,20.55229,129.2729,0.0
2016-12-25 23:10:00,,,,,,
2016-12-25 23:15:00,49.17476,30.70363,7.385996,23.5333,124.7511,0.0
2016-12-25 23:20:00,,,,,,
2016-12-25 23:30:00,59.39042,29.20355,6.998407,24.10638,129.0204,0.0
2016-12-25 23:40:00,,,,,,
2016-12-25 23:45:00,49.23068,30.40041,7.699685,23.34386,127.9688,0.0
