,HS DE Kitchen-Emergency (kW),HS DG Gym (kW),HS Plugload DBH (kW),HS DL Lighting (kW),HS MSWB (kW),HS PBA AHU1-4 (kW),HS M1 Chillers (kW)
2018-02-15 03:00:00,51.6413,10.22988,9.649533,18.07152,93.93439,0.0,0.0
2018-02-15 03:10:00,,,,,,,
2018-02-15 03:15:00,49.46096,12.9866,7.348836,22.01064,98.54993,0.0,0.0
2018-02-15 03:20:00,,,,,,,
2018-02-15 03:30:00,48.15501,12.04028,7.473869,21.6275,94.09386,0.0,0.0
2018-02-15 03:40:00,,,,,,,
2018-02-15 03:45:00,51.71925,11.38743,9.115249,19.04512,96.18336,0.0,0.0
2018-02-15 03:50:00,,,,,,,
2018-02-15 04:00:00,48.25955,11.30644,8.563805,19.05996,92.62383,0.0,0.0
2018-02-15 04:10:00,,,,,,,
2018-02-15 04:15:00,49.03404,6.467184,8.311082,18.47564,88.05072,0.0,0.0
2018-02-15 04:20:00,,,,,,,
2018-02-15 04:30:00,56.58422,7.834348,9.067295,18.27352,97.6981,0.0,0.0
2018-02-15 04:40:00,,,,,,,
2018-02-15 04:45:00,47.26237,8.581664,8.033231,19.52548,89.39626,0.0,0.0
2018-02-15 04:50:00,,,,,,,
2018-02-15 05:00:00,45.28807,9.83275,7.529665,18.29328,87.15384,0.0,0.0
2018-02-15 05:10:00,,,,,,,
2018-02-15 05:15:00,61.72269,12.49537,8.398195,22.24739,124.0081,0.0,0.0
2018-02-15 05:20:00,,,,,,,
2018-02-15 05:30:00,55.49126,10.99871,8.446167,26.81301,117.7983,0.0,0.0
2018-02-15 05:40:00,,,,,,,
2018-02-15 05:45:00,63.35896,29.80658,7.842409,26.85057,146.207,4.943855,0.0
2018-02-15 05:50:00,,,,,,,
2018-02-15 06:00:00,55.71392,29.94485,9.593231,28.25181,145.4733,4.894543,0.0
2018-02-15 06:10:00,,,,,,,
2018-02-15 06:15:00,56.32247,31.58187,12.65497,46.2179,164.0703,4.951976,0.0
2018-02-15 06:20:00,,,,,,,
2018-02-15 06:30:00,65.87917,37.59097,12.55271,53.08025,190.0307,4.906467,0.0
2018-02-15 06:40:00,,,,,,,
2018-02-15 06:45:00,66.06499,36.16249,11.75307,56.54182,194.5791,4.999609,0.0
2018-02-15 06:50:00,,,,,,,
2018-02-15 07:00:00,63.40157,27.18086,17.16925,70.72424,205.1347,10.29688,0.0
2018-02-15 07:10:00,,,,,,,
2018-02-15 07:15:00,64.01656,90.46694,21.90929,93.94881,306.0097,10.21654,0.0
2018-02-15 07:20:00,,,,,,,
2018-02-15 07:30:00,73.82018,99.00897,35.64096,111.1088,356.7605,21.46947,0.0
2018-02-15 07:40:00,,,,,,,
2018-02-15 07:45:00,74.78838,99.31593,45.42411,124.7711,388.6436,19.08523,0.0
2018-02-15 07:50:00,,,,,,,
2018-02-15 08:00:00,81.95477,103.4261,45.95513,130.3143,400.885,19.25527,0.0
2018-02-15 08:10:00,,,,,,,
2018-02-15 08:15:00,86.59851,103.9685,47.74087,128.8196,405.0824,20.59469,0.0
2018-02-15 08:20:00,,,,,,,
2018-02-15 08:30:00,77.08709,101.9953,53.56828,138.3164,412.5541,20.89163,0.0
2018-02-15 08:40:00,,,,,,,
2018-02-15 08:45:00,73.89496,107.19,47.54337,134.2114,397.8169,19.86651,24.60553
2018-02-15 08:50:00,,,,,,,
2018-02-15 09:00:00,76.85277,110.1286,45.92455,127.745,408.1164,20.92185,0.0
2018-02-15 09:10:00,,,,,,,
2018-02-15 09:15:00,72.57198,108.3958,54.77746,126.378,406.1512,21.13231,0.0
2018-02-15 09:20:00,,,,,,,
2018-02-15 09:30:00,85.97054,108.954,46.34377,128.5032,404.9887,21.13065,0.0
2018-02-15 09:40:00,,,,,,,
2018-02-15 09:45:00,85.50893,106.9211,45.14949,127.2621,431.9694,21.3764,0.0
2018-02-15 09:50:00,,,,,,,
2018-02-15 10:00:00,75.35978,106.6771,45.09895,131.0433,433.038,21.76798,0.0
2018-02-15 10:10:00,,,,,,,
2018-02-15 10:15:00,67.2315,104.2777,49.02524,132.5263,408.0923,21.79494,0.0
2018-02-15 10:20:00,,,,,,,
2018-02-15 10:30:00,69.39131,105.0329,44.08323,148.0566,419.3408,21.42324,0.0
2018-02-15 10:40:00,,,,,,,
2018-02-15 10:45:00,71.24768,105.322,47.79884,143.6332,446.7506,21.78244,0.0
2018-02-15 10:50:00,,,,,,,
2018-02-15 11:00:00,68.66878,101.963,45.30511,136.0229,424.8499,22.31913,0.0
2018-02-15 11:10:00,,,,,,,
2018-02-15 11:15:00,62.75299,104.2617,45.86161,138.9419,406.412,21.98082,0.0
2018-02-15 11:20:00,,,,,,,
2018-02-15 11:30:00,59.50028,103.4817,45.56218,137.9208,418.0378,23.03206,0.0
2018-02-15 11:40:00,,,,,,,
2018-02-15 11:45:00,76.9214,103.9885,49.18864,139.8057,428.8382,22.91075,0.0
2018-02-15 11:50:00,,,,,,,
2018-02-15 12:00:00,75.33566,101.92,46.54952,137.7173,412.3588,22.62261,0.0
2018-02-15 12:10:00,,,,,,,
2018-02-15 12:15:00,70.54125,101.535,48.12491,136.068,408.3336,22.25294,0.0
2018-02-15 12:20:00,,,,,,,
2018-02-15 12:30:00,79.5888,123.727,45.48743,132.6165,455.2271,23.13457,0.0
2018-02-15 12:40:00,,,,,,,
2018-02-15 12:45:00,61.13157,94.35053,49.69715,124.6824,379.0386,23.30751,0.0
2018-02-15 12:50:00,,,,,,,
2018-02-15 13:00:00,61.11802,91.99381,45.43856,116.3142,365.2886,22.93185,0.0
2018-02-15 13:10:00,,,,,,,
2018-02-15 13:15:00,64.66187,102.1182,53.85722,110.5019,388.6569,22.74632,0.0
2018-02-15 13:20:00,,,,,,,
2018-02-15 13:30:00,63.49812,101.879,53.4218,110.8911,394.4517,22.56156,0.0
2018-02-15 13:40:00,,,,,,,
2018-02-15 13:45:00,74.55124,101.5802,47.23228,106.1961,384.9769,23.52084,0.0
2018-02-15 13:50:00,,,,,,,
2018-02-15 14:00:00,71.6265,99.18636,50.32429,106.8703,383.213,23.11853,0.0
2018-02-15 14:10:00,,,,,,,
2018-02-15 14:15:00,69.03526,103.5737,42.88112,106.3782,377.053,23.66869,0.0
2018-02-15 14:20:00,,,,,,,
2018-02-15 14:30:00,68.66974,103.4428,47.63892,96.66109,370.9426,24.16234,0.0
2018-02-15 14:40:00,,,,,,,
2018-02-15 14:45:00,68.31798,99.83405,39.08077,78.84763,345.1864,23.77136,0.0
2018-02-15 14:50:00,,,,,,,
2018-02-15 15:00:00,60.19112,95.12998,37.73296,58.29872,316.8659,24.22982,0.0
2018-02-15 15:10:00,,,,,,,
2018-02-15 15:15:00,82.29974,46.09364,32.47683,55.18466,275.6296,10.52544,0.0
2018-02-15 15:20:00,,,,,,,
2018-02-15 15:30:00,61.82878,42.6494,32.42225,50.97497,253.8126,10.61004,0.0
2018-02-15 15:40:00,,,,,,,
2018-02-15 15:45:00,62.59609,42.06535,28.95096,48.40369,254.7236,11.27379,0.0
2018-02-15 15:50:00,,,,,,,
2018-02-15 16:00:00,68.61198,42.47843,26.61223,46.67503,254.2348,11.82884,0.0
2018-02-15 16:10:00,,,,,,,
2018-02-15 16:15:00,39.30659,26.95053,13.24517,45.24746,190.7838,3.728793,0.0
2018-02-15 16:20:00,,,,,,,
2018-02-15 16:30:00,40.71226,24.77754,14.26881,43.4115,159.2372,3.707755,0.0
2018-02-15 16:40:00,,,,,,,
2018-02-15 16:45:00,50.26575,24.15836,13.30485,38.78355,186.9617,3.66679,0.0
2018-02-15 16:50:00,,,,,,,
2018-02-15 17:00:00,35.26764,26.01756,13.88443,33.42974,165.7412,3.698268,0.0
2018-02-15 17:10:00,,,,,,,
2018-02-15 17:15:00,34.33252,27.27959,11.79675,32.39961,139.937,3.703007,0.0
2018-02-15 17:20:00,,,,,,,
2018-02-15 17:30:00,32.79485,28.97858,12.14126,31.06031,162.8895,3.717865,0.0
2018-02-15 17:40:00,,,,,,,
2018-02-15 17:45:00,29.56744,38.04427,15.85507,27.2154,147.3438,3.75253,0.0
2018-02-15 17:50:00,,,,,,,
2018-02-15 18:00:00,50.45111,38.09061,16.50316,26.74919,168.5269,3.718649,0.0
2018-02-15 18:10:00,,,,,,,
2018-02-15 18:15:00,31.35777,36.87777,16.68613,28.21697,133.7009,3.814962,0.0
2018-02-15 18:20:00,,,,,,,
2018-02-15 18:30:00,42.08161,34.25581,15.29595,28.31633,141.9052,3.767362,0.0
2018-02-15 18:40:00,,,,,,,
2018-02-15 18:45:00,41.83904,31.8305,13.96061,25.97817,133.066,3.742209,0.0
2018-02-15 18:50:00,,,,,,,
2018-02-15 19:00:00,30.14737,32.63419,14.22927,27.15672,122.2651,3.716094,0.0
2018-02-15 19:10:00,,,,,,,
2018-02-15 19:15:00,31.21463,31.18961,13.41266,27.5323,122.5273,3.714635,0.0
2018-02-15 19:20:00,,,,,,,
2018-02-15 19:30:00,43.48146,31.84761,16.37034,27.12868,136.9043,3.772135,0.0
2018-02-15 19:40:00,,,,,,,
2018-02-15 19:45:00,45.41402,30.37396,16.85704,28.01266,158.4021,3.764074,0.0
2018-02-15 19:50:00,,,,,,,
2018-02-15 20:00:00,32.4511,32.0013,14.64406,26.70429,125.3237,3.764925,0.0
2018-02-15 20:10:00,,,,,,,
2018-02-15 20:15:00,30.08035,31.39437,15.83523,27.29086,119.8775,0.0,0.0
2018-02-15 20:20:00,,,,,,,
2018-02-15 20:30:00,34.77237,31.73309,14.73544,24.7387,122.0586,0.0,0.0
2018-02-15 20:40:00,,,,,,,
2018-02-15 20:45:00,43.64519,31.82379,14.89779,25.74271,131.243,0.0,0.0
2018-02-15 20:50:00,,,,,,,
2018-02-15 21:00:00,46.49446,32.1148,14.74436,23.7709,152.7805,0.0,0.0
2018-02-15 21:10:00,,,,,,,
2018-02-15 21:15:00,32.73473,29.30319,15.32823,25.95271,139.3419,0.0,0.0
2018-02-15 21:20:00,,,,,,,
2018-02-15 21:30:00,29.91045,27.73634,14.64343,22.66889,106.7484,0.0,0.0
2018-02-15 21:40:00,,,,,,,
2018-02-15 21:45:00,32.19271,19.1215,15.0729,23.70493,101.9797,0.0,0.0
2018-02-15 21:50:00,,,,,,,
2018-02-15 22:00:00,38.90019,17.95382,8.912344,25.26689,102.0621,0.0,0.0
2018-02-15 22:10:00,,,,,,,
2018-02-15 22:15:00,27.38892,18.41292,8.674318,23.51991,85.66344,0.0,0.0
2018-02-15 22:20:00,,,,,,,
2018-02-15 22:30:00,25.66751,18.16976,8.922015,28.43826,88.99159,0.0,0.0
2018-02-15 22:40:00,,,,,,,
2018-02-15 22:45:00,27.5695,17.89731,7.917507,22.67534,83.63039,0.0,0.0
2018-02-15 22:50:00,,,,,,,
2018-02-15 23:00:00,35.79635,17.68049,8.038492,21.25172,82.38604,0.0,0.0
2018-02-15 23:10:00,,,,,,,
2018-02-15 23:15:00,31.95842,17.4408,8.730536,21.70911,87.34557,0.0,0.0
2018-02-15 23:20:00,,,,,,,
2018-02-15 23:30:00,26.24079,18.42762,8.388971,19.85538,81.03331,0.0,0.0
2018-02-15 23:40:00,,,,,,,
2018-02-15 23:45:00,24.30498,17.00561,8.480452,19.38893,77.25704,0.0,0.0
2018-02-15 23:50:00,,,,,,,
2018-02-16 00:00:00,28.66202,16.92734,8.308223,20.27715,81.72417,0.0,0.0
2018-02-16 00:10:00,,,,,,,
2018-02-16 00:15:00,31.31056,18.25195,9.004086,20.85853,86.95009,0.0,0.0
2018-02-16 00:20:00,,,,,,,
2018-02-16 00:30:00,32.85626,17.57985,8.367941,24.00875,90.91692,0.0,0.0
2018-02-16 00:40:00,,,,,,,
2018-02-16 00:45:00,25.74877,6.114868,9.570001,20.64994,68.599,0.0,0.0
2018-02-16 00:50:00,,,,,,,
2018-02-16 01:00:00,23.8037,5.809645,8.567474,20.25566,64.98233,0.0,0.0
2018-02-16 01:10:00,,,,,,,
2018-02-16 01:15:00,25.02497,6.410477,9.409584,20.80749,68.67378,0.0,0.0
2018-02-16 01:20:00,,,,,,,
2018-02-16 01:30:00,24.93448,7.039506,9.024332,20.18266,65.78294,0.0,0.0
2018-02-16 01:40:00,,,,,,,
2018-02-16 01:45:00,29.40738,5.126439,8.792994,19.9138,63.20811,0.0,0.0
2018-02-16 01:50:00,,,,,,,
2018-02-16 02:00:00,26.88484,5.729708,9.525723,22.56438,71.05042,0.0,0.0
2018-02-16 02:10:00,,,,,,,
2018-02-16 02:15:00,21.62181,6.069123,9.022603,21.29706,64.6883,0.0,0.0
2018-02-16 02:20:00,,,,,,,
2018-02-16 02:30:00,27.27122,6.947123,8.872147,18.73096,68.03748,0.0,0.0
2018-02-16 02:40:00,,,,,,,
2018-02-16 02:45:00,30.13031,6.863694,8.382133,18.45743,70.27683,0.0,0.0
2018-02-16 02:50:00,,,,,,,
2018-02-16 03:00:00,33.5183,6.302224,8.439826,18.41904,73.16702,0.0,0.0
2018-02-16 03:10:00,,,,,,,
2018-02-16 03:15:00,24.52277,5.071039,8.769375,20.25454,64.90541,0.0,0.0
2018-02-16 03:20:00,,,,,,,
2018-02-16 03:30:00,24.90164,5.944874,9.752736,19.87064,67.16625,0.0,0.0
2018-02-16 03:40:00,,,,,,,
2018-02-16 03:45:00,25.79077,6.316686,8.267639,23.11473,69.79603,0.0,0.0
2018-02-16 03:50:00,,,,,,,
2018-02-16 04:00:00,33.08973,5.150353,8.783618,18.80874,71.66742,0.0,0.0
2018-02-16 04:10:00,,,,,,,
2018-02-16 04:15:00,34.41144,6.146868,8.545862,20.31827,75.714,0.0,0.0
2018-02-16 04:20:00,,,,,,,
2018-02-16 04:30:00,24.9496,7.305468,8.76085,20.78675,68.32658,0.0,0.0
2018-02-16 04:40:00,,,,,,,
2018-02-16 04:45:00,28.99015,5.271685,9.165287,18.48888,68.50049,0.0,0.0
2018-02-16 04:50:00,,,,,,,
2018-02-16 05:00:00,27.7561,5.478123,7.84826,20.96578,68.43842,0.0,0.0
2018-02-16 05:10:00,,,,,,,
2018-02-16 05:15:00,23.76343,6.072285,8.807751,21.32758,66.56425,0.0,0.0
2018-02-16 05:20:00,,,,,,,
2018-02-16 05:30:00,24.22775,6.098763,9.02413,24.86372,78.78325,0.0,0.0
2018-02-16 05:40:00,,,,,,,
2018-02-16 05:45:00,67.22573,26.49242,8.131517,25.57801,145.414,3.742841,0.0
2018-02-16 05:50:00,,,,,,,
2018-02-16 06:00:00,65.53344,26.84558,10.22537,22.43644,145.9374,3.727351,0.0
2018-02-16 06:10:00,,,,,,,
2018-02-16 06:15:00,88.82387,31.2306,13.37274,44.37565,192.429,3.738313,0.0
2018-02-16 06:20:00,,,,,,,
2018-02-16 06:30:00,64.48991,33.97466,12.7381,51.46081,181.2488,3.674194,0.0
2018-02-16 06:40:00,,,,,,,
2018-02-16 06:45:00,63.78477,38.84937,12.74598,54.24249,198.2233,3.717098,0.0
2018-02-16 06:50:00,,,,,,,
2018-02-16 07:00:00,61.15466,39.02651,17.16879,75.04877,217.5719,9.086605,0.0
2018-02-16 07:10:00,,,,,,,
2018-02-16 07:15:00,76.01625,99.66106,20.96439,88.93612,312.6924,8.922387,0.0
2018-02-16 07:20:00,,,,,,,
2018-02-16 07:30:00,72.62206,100.6816,36.48232,97.74038,344.4086,21.47571,0.0
2018-02-16 07:40:00,,,,,,,
2018-02-16 07:45:00,73.29306,106.0621,44.61112,117.2368,381.1042,20.08507,0.0
2018-02-16 07:50:00,,,,,,,
2018-02-16 08:00:00,73.79277,107.702,43.30291,115.1268,376.9293,19.88809,0.0
2018-02-16 08:10:00,,,,,,,
2018-02-16 08:15:00,83.63811,111.4605,44.83729,125.0506,399.8673,19.91664,0.0
2018-02-16 08:20:00,,,,,,,
2018-02-16 08:30:00,67.66134,112.1825,43.1899,125.2638,389.5963,20.97623,0.0
2018-02-16 08:40:00,,,,,,,
2018-02-16 08:45:00,69.54227,104.9022,42.48384,122.5554,385.3849,21.13066,0.0
2018-02-16 08:50:00,,,,,,,
2018-02-16 09:00:00,66.6553,114.9708,46.79227,132.6522,401.6419,21.6014,0.0
2018-02-16 09:10:00,,,,,,,
2018-02-16 09:15:00,90.96646,113.2763,46.77656,130.8894,422.0217,21.88135,0.0
2018-02-16 09:20:00,,,,,,,
2018-02-16 09:30:00,77.54052,113.9355,44.64872,129.3555,406.4228,21.76526,0.0
2018-02-16 09:40:00,,,,,,,
2018-02-16 09:45:00,68.85558,111.1458,46.60538,135.8279,431.541,22.4873,0.0
2018-02-16 09:50:00,,,,,,,
2018-02-16 10:00:00,65.71699,110.8838,45.45877,130.354,406.779,23.18761,0.0
2018-02-16 10:10:00,,,,,,,
2018-02-16 10:15:00,60.19351,105.7786,47.74315,146.1772,407.3238,22.45883,0.0
2018-02-16 10:20:00,,,,,,,
2018-02-16 10:30:00,66.1631,110.9177,45.90433,134.3893,407.6751,22.52063,0.0
2018-02-16 10:40:00,,,,,,,
2018-02-16 10:45:00,75.77003,116.2038,47.56686,130.4974,415.8228,22.85985,0.0
2018-02-16 10:50:00,,,,,,,
2018-02-16 11:00:00,63.14028,111.944,48.12401,130.6784,401.3759,22.65689,0.0
2018-02-16 11:10:00,,,,,,,
2018-02-16 11:15:00,87.25272,110.8954,48.12079,138.5566,440.6759,23.25346,0.0
2018-02-16 11:20:00,,,,,,,
2018-02-16 11:30:00,62.1176,115.0052,45.34417,133.3787,427.1973,22.86444,0.0
2018-02-16 11:40:00,,,,,,,
2018-02-16 11:45:00,69.56387,114.4248,50.89121,135.0848,427.0299,24.20882,0.0
2018-02-16 11:50:00,,,,,,,
2018-02-16 12:00:00,77.14275,113.902,47.77062,129.8211,408.0348,24.17033,0.0
2018-02-16 12:10:00,,,,,,,
2018-02-16 12:15:00,62.41336,112.0269,46.43285,130.3756,398.7592,24.81028,0.0
2018-02-16 12:20:00,,,,,,,
2018-02-16 12:30:00,64.34676,114.0417,49.58871,127.4707,404.205,24.23958,0.0
2018-02-16 12:40:00,,,,,,,
2018-02-16 12:45:00,68.70854,109.1209,46.46647,128.657,405.0672,24.01517,0.0
2018-02-16 12:50:00,,,,,,,
2018-02-16 13:00:00,80.88275,107.8412,44.00191,122.1213,400.7543,25.11009,0.0
2018-02-16 13:10:00,,,,,,,
2018-02-16 13:15:00,67.66525,110.922,45.72996,125.9491,400.5832,24.26873,0.0
2018-02-16 13:20:00,,,,,,,
2018-02-16 13:30:00,68.50568,113.6339,41.71075,119.3686,395.9924,24.32422,0.0
2018-02-16 13:40:00,,,,,,,
2018-02-16 13:45:00,67.94679,111.9057,41.10191,110.7286,387.3029,25.11792,0.0
2018-02-16 13:50:00,,,,,,,
2018-02-16 14:00:00,70.79762,115.3409,41.93974,111.1819,394.0156,24.62452,0.0
2018-02-16 14:10:00,,,,,,,
2018-02-16 14:15:00,70.17937,112.2714,40.57648,102.016,381.0861,24.62544,0.0
2018-02-16 14:20:00,,,,,,,
2018-02-16 14:30:00,88.38798,104.4961,40.82356,94.96123,380.2404,24.88508,0.0
2018-02-16 14:40:00,,,,,,,
2018-02-16 14:45:00,73.7498,105.9471,34.60777,80.27529,370.4464,24.67807,0.0
2018-02-16 14:50:00,,,,,,,
2018-02-16 15:00:00,60.95744,109.5136,32.01066,61.1655,319.8052,24.50502,0.0
2018-02-16 15:10:00,,,,,,,
2018-02-16 15:15:00,59.8457,46.31403,29.45182,54.76429,238.7828,12.45992,0.0
2018-02-16 15:20:00,,,,,,,
2018-02-16 15:30:00,65.68552,45.19722,28.27299,48.60276,238.3343,12.45322,0.0
2018-02-16 15:40:00,,,,,,,
2018-02-16 15:45:00,93.33923,42.27433,26.61672,48.16501,246.9754,11.91697,0.0
2018-02-16 15:50:00,,,,,,,
2018-02-16 16:00:00,66.05759,45.54888,26.49955,46.40718,251.9214,12.064,0.0
2018-02-16 16:10:00,,,,,,,
2018-02-16 16:15:00,39.07922,30.08123,26.59377,42.69052,204.2336,3.651402,0.0
2018-02-16 16:20:00,,,,,,,
2018-02-16 16:30:00,40.93869,27.85122,25.76727,40.53813,170.3368,3.697763,0.0
2018-02-16 16:40:00,,,,,,,
2018-02-16 16:45:00,44.64837,27.29876,26.70714,39.08038,200.3184,3.71133,0.0
2018-02-16 16:50:00,,,,,,,
2018-02-16 17:00:00,47.0051,30.01965,27.00878,35.23792,224.4726,3.685139,0.0
2018-02-16 17:10:00,,,,,,,
2018-02-16 17:15:00,35.41485,29.98796,23.58891,27.91572,153.9966,3.789986,0.0
2018-02-16 17:20:00,,,,,,,
2018-02-16 17:30:00,44.23066,38.38195,24.88916,25.03065,192.9257,3.769234,0.0
2018-02-16 17:40:00,,,,,,,
2018-02-16 17:45:00,42.00325,41.68612,23.60211,27.44903,194.8749,3.743718,0.0
2018-02-16 17:50:00,,,,,,,
2018-02-16 18:00:00,30.3362,39.38496,10.42144,22.21164,139.1122,3.779454,0.0
2018-02-16 18:10:00,,,,,,,
2018-02-16 18:15:00,33.59465,38.93165,10.93312,21.29848,147.6349,3.778864,0.0
2018-02-16 18:20:00,,,,,,,
2018-02-16 18:30:00,39.81817,39.22049,10.38533,23.8264,161.2496,3.798131,0.0
2018-02-16 18:40:00,,,,,,,
2018-02-16 18:45:00,27.96462,39.52966,11.09529,24.30422,139.2857,3.78943,0.0
2018-02-16 18:50:00,,,,,,,
2018-02-16 19:00:00,40.49874,37.93543,10.3536,21.96909,134.1837,3.840141,0.0
2018-02-16 19:10:00,,,,,,,
2018-02-16 19:15:00,29.09587,39.34941,9.960885,20.32799,121.4395,3.779159,0.0
2018-02-16 19:20:00,,,,,,,
2018-02-16 19:30:00,30.85303,36.57987,11.46464,20.62471,122.7851,3.757783,0.0
2018-02-16 19:40:00,,,,,,,
2018-02-16 19:45:00,30.10172,37.79756,9.397063,21.39307,122.5909,3.740868,0.0
2018-02-16 19:50:00,,,,,,,
2018-02-16 20:00:00,37.6477,45.93237,8.817986,23.62992,141.1238,3.759175,0.0
2018-02-16 20:10:00,,,,,,,
2018-02-16 20:15:00,39.41644,37.37999,9.215407,20.00841,130.5539,0.0,0.0
2018-02-16 20:20:00,,,,,,,
2018-02-16 20:30:00,28.02745,40.78939,9.469953,21.25697,123.1943,0.0,0.0
2018-02-16 20:40:00,,,,,,,
2018-02-16 20:45:00,50.25992,42.95458,9.453602,20.95127,186.3387,0.0,0.0
2018-02-16 20:50:00,,,,,,,
2018-02-16 21:00:00,28.86673,41.62714,8.687413,20.5918,124.6913,0.0,0.0
2018-02-16 21:10:00,,,,,,,
2018-02-16 21:15:00,40.20517,40.88419,8.941907,19.14105,131.5402,0.0,0.0
2018-02-16 21:20:00,,,,,,,
2018-02-16 21:30:00,39.97509,43.03913,8.213631,19.585,132.9258,0.0,0.0
2018-02-16 21:40:00,,,,,,,
2018-02-16 21:45:00,29.1411,44.2201,8.68071,19.48991,131.2981,0.0,0.0
2018-02-16 21:50:00,,,,,,,
2018-02-16 22:00:00,59.61765,24.9091,9.872068,21.57534,135.6233,0.0,0.0
2018-02-16 22:10:00,,,,,,,
2018-02-16 22:15:00,66.14632,32.02841,8.456859,20.03096,140.841,0.0,0.0
2018-02-16 22:20:00,,,,,,,
2018-02-16 22:30:00,53.24885,30.71435,7.459036,17.98814,122.9493,0.0,0.0
2018-02-16 22:40:00,,,,,,,
2018-02-16 22:45:00,57.00542,30.40854,7.779049,17.66077,129.3794,0.0,0.0
2018-02-16 22:50:00,,,,,,,
2018-02-16 23:00:00,65.06673,30.21848,7.586211,19.76584,137.2627,0.0,0.0
2018-02-16 23:10:00,,,,,,,
2018-02-16 23:15:00,54.90491,31.5586,9.658657,19.52611,128.8334,0.0,0.0
2018-02-16 23:20:00,,,,,,,
2018-02-16 23:30:00,55.31316,30.56133,7.614679,20.63096,128.7621,0.0,0.0
2018-02-16 23:40:00,,,,,,,
2018-02-16 23:45:00,45.23782,31.5234,8.309041,17.26111,108.1857,0.0,0.0
2018-02-16 23:50:00,,,,,,,
2018-02-17 00:00:00,45.98072,30.54137,8.491304,17.17201,108.9991,0.0,0.0
2018-02-17 00:10:00,,,,,,,
2018-02-17 00:15:00,55.94872,30.91133,9.265031,18.27796,125.7117,0.0,0.0
2018-02-17 00:20:00,,,,,,,
2018-02-17 00:30:00,48.72004,29.90132,7.568605,16.68142,110.6289,0.0,0.0
2018-02-17 00:40:00,,,,,,,
2018-02-17 00:45:00,47.56664,14.54082,9.783809,16.47739,94.75618,0.0,0.0
2018-02-17 00:50:00,,,,,,,
2018-02-17 01:00:00,59.15696,18.58089,7.551421,18.44724,109.8547,0.0,0.0
2018-02-17 01:10:00,,,,,,,
2018-02-17 01:15:00,47.70653,20.65407,9.62519,16.59298,98.13221,0.0,0.0
2018-02-17 01:20:00,,,,,,,
2018-02-17 01:30:00,45.10825,20.69257,9.33582,16.40434,96.44839,0.0,0.0
2018-02-17 01:40:00,,,,,,,
2018-02-17 01:45:00,57.69509,17.39775,8.146626,17.29374,107.8758,0.0,0.0
2018-02-17 01:50:00,,,,,,,
2018-02-17 02:00:00,46.99336,20.9089,7.763896,17.7633,102.8936,0.0,0.0
2018-02-17 02:10:00,,,,,,,
2018-02-17 02:15:00,48.22164,19.00256,8.231044,17.38659,98.24603,0.0,0.0
2018-02-17 02:20:00,,,,,,,
2018-02-17 02:30:00,54.97871,17.1564,9.582108,18.17355,105.5382,0.0,0.0
2018-02-17 02:40:00,,,,,,,
2018-02-17 02:45:00,44.23388,17.12103,8.656788,15.89085,95.44729,0.0,0.0
2018-02-17 02:50:00,,,,,,,
2018-02-17 03:00:00,33.70216,18.1394,8.903877,17.23683,87.19881,0.0,0.0
2018-02-17 03:10:00,,,,,,,
2018-02-17 03:15:00,51.04953,19.2029,8.221025,17.90972,103.081,0.0,0.0
2018-02-17 03:20:00,,,,,,,
2018-02-17 03:30:00,46.11378,18.36814,8.431394,14.09662,95.35345,0.0,0.0
2018-02-17 03:40:00,,,,,,,
2018-02-17 03:45:00,52.72076,17.82903,8.139224,18.0843,104.6366,0.0,0.0
2018-02-17 03:50:00,,,,,,,
2018-02-17 04:00:00,42.81022,17.55756,8.171857,15.76342,93.26604,0.0,0.0
2018-02-17 04:10:00,,,,,,,
2018-02-17 04:15:00,45.0812,17.97842,9.188424,17.02216,96.64816,0.0,0.0
2018-02-17 04:20:00,,,,,,,
2018-02-17 04:30:00,49.0518,17.95166,7.754883,20.74476,103.6598,0.0,0.0
2018-02-17 04:40:00,,,,,,,
2018-02-17 04:45:00,60.41042,18.94563,7.774866,16.0142,110.7263,0.0,0.0
2018-02-17 04:50:00,,,,,,,
2018-02-17 05:00:00,47.31693,19.87787,7.970748,17.4942,101.3581,0.0,0.0
2018-02-17 05:10:00,,,,,,,
2018-02-17 05:15:00,43.12446,18.52741,8.088564,16.88451,94.60856,0.0,0.0
2018-02-17 05:20:00,,,,,,,
2018-02-17 05:30:00,46.8703,11.76783,7.416352,16.84943,88.86598,0.0,0.0
2018-02-17 05:40:00,,,,,,,
2018-02-17 05:45:00,44.8236,23.74602,7.388231,19.1531,104.486,0.0,0.0
2018-02-17 05:50:00,,,,,,,
2018-02-17 06:00:00,49.09024,22.29692,8.143019,18.8715,108.2317,0.0,0.0
2018-02-17 06:10:00,,,,,,,
2018-02-17 06:15:00,46.04504,22.12772,8.283534,18.97945,107.9028,0.0,0.0
2018-02-17 06:20:00,,,,,,,
2018-02-17 06:30:00,49.40358,26.74809,8.131846,17.90315,114.0377,0.0,0.0
2018-02-17 06:40:00,,,,,,,
2018-02-17 06:45:00,77.4427,12.30369,8.082525,16.98102,117.9123,0.0,0.0
2018-02-17 06:50:00,,,,,,,
2018-02-17 07:00:00,55.57366,12.21478,7.485792,19.33396,102.3089,0.0,0.0
2018-02-17 07:10:00,,,,,,,
